protein_ids,symbols,description,log2FoldChange,log2_GiB,log2_DMSO,statistic,p.value,parameter,conf.low,conf.high,method,alternative,padj
P30837;A0A0U1RQK9,ALDH1B1,"Aldehyde dehydrogenase X, mitochondrial",0.0059939759300888795,18.24503806364304,18.23904408771295,0.2264972174275248,0.8304440942420485,4.643413207614349,-0.06363510331766331,0.07562305517784106,Welch Two Sample t-test,two.sided,0.866119496858652
P31040;D6RFM5;A0A087X1I3;A0A494C1T6;H0Y8X1,SDHA,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",-0.014711495982378864,19.645088596407366,19.659800092389744,-0.3967429702137486,0.7140131803283538,3.586787480101113,-0.12251452042202764,0.09309152845726991,Welch Two Sample t-test,two.sided,0.7703022378295523
P31146;H3BRY3;H3BTU6;H3BRJ0;H3BNA2;H3BU76;H3BSL1,CORO1A,Coronin-1A;Coronin,0.09008093712741427,18.55846408463965,18.468383147512235,2.0882127622179127,0.10322082086699502,4.107661038226208,-0.028460924139642664,0.20862279839447123,Welch Two Sample t-test,two.sided,0.15714627286833024
P31150;G5E9U5,GDI1,Rab GDP dissociation inhibitor alpha,0.13918758299270806,20.249335688767328,20.11014810577462,6.5017310684790415,0.0013801142698330873,4.906286500775578,0.08383948971432828,0.1945356762710878,Welch Two Sample t-test,two.sided,0.007007474081143212
P31153;Q00266,MAT2A,S-adenosylmethionine synthase isoform type-2,0.09632134102960066,21.17537711132385,21.07905577029425,2.695112144433762,0.04714451889014078,4.57888170991618,0.00185014263819861,0.19079253942100272,Welch Two Sample t-test,two.sided,0.08569947901410782
P31321;H7BYW5;C9JSK5;C9IZL8;C9JR00;C9J4C2,PRKAR1B,cAMP-dependent protein kinase type I-beta regulatory subunit,0.19002987622468126,15.63798123937778,15.447951363153098,1.997728524626937,0.1374004770240596,3.0748736131901824,-0.10856616432828499,0.4886259167776475,Welch Two Sample t-test,two.sided,0.1975998523239822
P31323,PRKAR2B,cAMP-dependent protein kinase type II-beta regulatory subunit,-0.0827040752869479,18.144532571793093,18.22723664708004,-2.551208887801579,0.06715848628260432,3.758564551341736,-0.1750364226441271,0.009628272070231305,Welch Two Sample t-test,two.sided,0.11265138576717601
P31431,SDC4,Syndecan-4,0.8130325412597514,15.331073103371912,14.51804056211216,16.44719826130544,0.0016563967904380107,2.3803880601953504,0.6298094252032926,0.9962556573162104,Welch Two Sample t-test,two.sided,0.007823351859571531
P31689,DNAJA1,DnaJ homolog subfamily A member 1,0.55706849915844,22.109280218398823,21.552211719240383,19.610826355800857,3.507076602236788e-4,2.9082384980980627,0.4650321239046202,0.6491048744122598,Welch Two Sample t-test,two.sided,0.0031491626202276913
P31749;G3V3X1;G3V2I6,AKT1,RAC-alpha serine/threonine-protein kinase,-0.15313817137035812,17.40463988282101,17.557778054191367,-3.967906245987419,0.013729421838643958,4.402145396292461,-0.2565405741502791,-0.04973576859043717,Welch Two Sample t-test,two.sided,0.03415421637658867
P31751;M0R0P9;J3QKW1;C9JHS6;J3QLS6;A0A1B0GXA2;M0QZK3;E7EVP8;A8MX96;J3KRI8;M0R275;A0A5F9ZHJ8;A0A0A0MRF1;C9JIJ1;C9JIF6;C9JC83;J3QL45;J3KSY8;C9J258;M0QZW8,AKT2,RAC-beta serine/threonine-protein kinase,0.09914944308950169,17.277071063890382,17.17792162080088,5.1942689318575885,0.0041441984423518305,4.708172087773177,0.049152518619083166,0.1491463675599202,Welch Two Sample t-test,two.sided,0.01452685603722794
P31930,UQCRC1,"Cytochrome b-c1 complex subunit 1, mitochondrial",-0.07596105564376288,18.826847868009313,18.902808923653076,-2.219196330175545,0.07897917959269002,4.840563834190552,-0.16482859277827078,0.01290648149074505,Welch Two Sample t-test,two.sided,0.12751079744892624
P31937;H7BZL2,HIBADH,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",-0.060863892278682385,18.430988065914164,18.491851958192846,-0.8900483236360286,0.4143917110509553,4.976463031716624,-0.23689753404187547,0.11516974948451071,Welch Two Sample t-test,two.sided,0.49396938824131875
P31939;H7C1S2;C9JLK0;F8WEF0,ATIC,Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,-0.27656670977531306,20.781860318651752,21.058427028427065,-12.443727126813227,2.372685917200994e-4,4.007316395957737,-0.33822988307134155,-0.21490353647928456,Welch Two Sample t-test,two.sided,0.00270016600473134
P31942,HNRNPH3,Heterogeneous nuclear ribonucleoprotein H3,-0.11184923385678758,18.349301788479227,18.461151022336015,-3.3774613813172323,0.04240483477380127,3.036060112871947,-0.21653565857270796,-0.007162809140867223,Welch Two Sample t-test,two.sided,0.07932753765475666
P31946;Q4VY20;Q4VY19;A0A0J9YWE8;A0A0J9YWZ2,YWHAB,"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",-0.17844119735888597,21.03296892950715,21.211410126866035,-8.383262412573151,8.24098776959195e-4,4.275469375780557,-0.23606716948113615,-0.12081522523663582,Welch Two Sample t-test,two.sided,0.005142333232649666
P31947,SFN,14-3-3 protein sigma,-0.12891656230369364,20.012178391324323,20.141094953628016,-4.547791033270488,0.013202686408554308,3.6115270345386787,-0.21107449951426957,-0.04675862509311768,Welch Two Sample t-test,two.sided,0.03323487304457507
P31948;F5H783;H0YGI8;F5GXD8,STIP1,Stress-induced-phosphoprotein 1,-0.15983363093500458,23.109889676621457,23.26972330755646,-5.070405886961439,0.01023003305561142,3.481877552991628,-0.252738582703021,-0.06692867916698815,Welch Two Sample t-test,two.sided,0.027348232740429388
P31949,S100A11,"Protein S100-A11;Protein S100-A11, N-terminally processed",-0.02403173914073875,18.17262152965922,18.19665326879996,-0.46978410495679995,0.6747667294641133,2.622415382189224,-0.20092782414885632,0.15286434586737882,Welch Two Sample t-test,two.sided,0.7349048928428731
P32004;H0Y5C3;E7EVM4;E7EPI4;H3BLW5,L1CAM,Neural cell adhesion molecule L1,-0.4428682779991924,18.91365716171654,19.356525439715732,-18.918137731279312,3.1245250507823104e-4,3.015489559414648,-0.5171524256774797,-0.36858413032090503,Welch Two Sample t-test,two.sided,0.003002970249381662
P32119;A6NIW5,PRDX2,Peroxiredoxin-2,-0.07610176838102234,20.598321674421484,20.674423442802507,-1.8920203494131356,0.1242290014053778,4.447827246379282,-0.18347964255489024,0.03127610579284555,Welch Two Sample t-test,two.sided,0.18229709071239122
P32121;K7EL17;Q68DZ5;P49407;I3L0V6;H0YET9;E9PM35;K7ENA6;A0A087WWQ5;P36575,ARRB2;DKFZp686L0365;ARRB1,Beta-arrestin-2;Beta-arrestin-1,-0.19824405442297888,16.144747581271787,16.342991635694766,-3.636267192451285,0.03705739034221435,2.9396250257712477,-0.3737798899759682,-0.022708218869989583,Welch Two Sample t-test,two.sided,0.07125446069302728
P32322;E2QRB3;J3QL24;J3QKT4;J3KQ22;J3QR88;J3QLK9;J3QL23;J3QL32;J3KTA8;J3QKT3;J3QRZ0,PYCR1,"Pyrroline-5-carboxylate reductase 1, mitochondrial;Pyrroline-5-carboxylate reductase",-0.1419599583470017,17.60261837573835,17.74457833408535,-3.044435201700909,0.032112441483486784,4.572739928791859,-0.2652726986247613,-0.018647218069242077,Welch Two Sample t-test,two.sided,0.063806321286528
P32455,GBP1,Interferon-induced guanylate-binding protein 1,-0.34033404225165675,14.658066802959864,14.99840084521152,-11.345829849224542,3.053517210537937e-4,4.0873615512543235,-0.42292005195560844,-0.257748032547705,Welch Two Sample t-test,two.sided,0.002972262111573634
P32456,GBP2,Interferon-induced guanylate-binding protein 2,-0.1974196844960474,22.753009820899734,22.950429505395782,-1.8555406656024416,0.12707523640651883,4.6476777032867584,-0.47727110004893547,0.08243173105684061,Welch Two Sample t-test,two.sided,0.1854772154630886
P32780;E9PM51;E9PI26;E9PL58;F5H0Y9,GTF2H1,General transcription factor IIH subunit 1,0.08376345024086618,18.522136524670138,18.438373074429272,4.129513059431715,0.015017846200103296,3.932185884199297,0.027060646544472263,0.14046625393726012,Welch Two Sample t-test,two.sided,0.036609141629482006
P32856,STX2,Syntaxin-2,-0.038955779270288815,14.023215746180401,14.06217152545069,-0.49737956382279774,0.6402946132278711,4.932721780825676,-0.24111772781651183,0.1632061692759342,Welch Two Sample t-test,two.sided,0.7055944072767518
P32929,CTH,Cystathionine gamma-lyase,-1.0203295789327882,16.39048302282335,17.410812601756138,-32.341731844176046,5.604916305369465e-7,4.9761164490755885,-1.1015445123347212,-0.9391146455308552,Welch Two Sample t-test,two.sided,2.449348425446456e-4
P32969;A0A2R8Y5Y7;H0Y9V9;D6RAN4;H0Y9R4,RPL9,60S ribosomal protein L9,0.3411368405405284,21.06267083701393,20.7215339964734,9.92543349151334,2.481603498009645e-4,4.704837162717772,0.25109256293608456,0.43118111814497223,Welch Two Sample t-test,two.sided,0.0027361143234496885
P32970,CD70,CD70 antigen,0.08419169322526798,16.03630559104377,15.952113897818503,1.7680524421459916,0.14195384663013788,4.630265683674442,-0.041214266169914325,0.2095976526204503,Welch Two Sample t-test,two.sided,0.20272493783454332
P33176;A0A7I2YQB4,KIF5B,Kinesin-1 heavy chain,0.05986905073660864,22.35945489737538,22.29958584663877,0.7449318953696066,0.4899661875660741,4.9779006607375065,-0.14700089608369404,0.26673899755691133,Welch Two Sample t-test,two.sided,0.5666522520404792
P33316;H0YNW5;H0YKC5;H0YKI0;H0YMM5;A0A0C4DGL3;H0YMP1,DUT,"Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial",-0.20856362908441284,19.196719329590756,19.40528295867517,-6.79751478254113,0.004119010932362429,3.4480698445026534,-0.2994083294561,-0.11771892871272562,Welch Two Sample t-test,two.sided,0.014477274349402531
P33764,S100A3,Protein S100-A3,-0.008729807473768503,15.887195467489711,15.89592527496348,-0.147153758191678,0.8888460980780364,4.923615913284476,-0.1619423587239715,0.14448274377643447,Welch Two Sample t-test,two.sided,0.9142297462578893
P33897;Q9UBJ2,ABCD1,ATP-binding cassette sub-family D member 1,-0.09570769155191527,17.748628857365567,17.844336548917482,-6.418830891752895,0.007583477101235523,3.010344744193994,-0.14306730020485908,-0.04834808289897146,Welch Two Sample t-test,two.sided,0.02210302018612666
P33981;D6RFY1;D6RF82;D6REX1;D6RIC6,TTK,Dual specificity protein kinase TTK,-0.6897769033461643,16.851092598101495,17.54086950144766,-33.81799769468496,1.0991915504641623e-5,3.643573507737694,-0.7486604657082518,-0.6308933409840767,Welch Two Sample t-test,two.sided,6.106102214654733e-4
P33992;B1AHB1;B1AHA9;B1AHB2,MCM5,DNA replication licensing factor MCM5;DNA helicase,0.05147655102268445,21.119572615564596,21.068096064541912,2.490133222477136,0.055486278694813054,4.965867526344173,-0.0017730976543486195,0.10472619969971751,Welch Two Sample t-test,two.sided,0.09709358164562189
P33993;C9J8M6,MCM7,DNA replication licensing factor MCM7,0.2255172454693195,20.78103515203933,20.55551790657001,25.26011925951548,2.0617678559286643e-6,4.937043279676016,0.2024793068394673,0.2485551840991717,Welch Two Sample t-test,two.sided,3.0103548940248507e-4
P34059,GALNS,N-acetylgalactosamine-6-sulfatase,-0.2937605663652434,15.373508633343523,15.667269199708766,-2.6733488507240617,0.06414127705035819,3.49453553046171,-0.6170671154001007,0.029545982669614022,Welch Two Sample t-test,two.sided,0.10889564130150166
P34896;J3KRZ5;J3KRK5,SHMT1,"Serine hydroxymethyltransferase, cytosolic",-0.27849966088775346,19.013001503302878,19.29150116419063,-17.81411134543972,1.2356213337711788e-5,4.888073322777303,-0.3189656114100584,-0.23803371036544843,Welch Two Sample t-test,two.sided,6.247379807572885e-4
P34897;H0YIZ0;G3V5L0;G3V2Y4;G3V2W0;G3V540;G3V4W5;G3V241;G3V3Y8;G3V4T0;G3V4X0;G3V2E4,SHMT2,"Serine hydroxymethyltransferase, mitochondrial;Serine hydroxymethyltransferase",-0.13385250850948793,21.20556474055978,21.339417249069268,-2.3936819594021124,0.06213926942511971,4.996527728072735,-0.27762714736637617,0.009922130347400308,Welch Two Sample t-test,two.sided,0.10607367476084888
P34932;A0A087WYC1;A0A087WTS8,HSPA4,Heat shock 70 kDa protein 4,-0.20314099678080666,22.765403605512585,22.96854460229339,-8.344754759706516,0.0028426995263118333,3.193684290192302,-0.27802173225332266,-0.12826026130829069,Welch Two Sample t-test,two.sided,0.011151343743251985
P34947,GRK5,G protein-coupled receptor kinase 5,0.08686525018528002,13.722070235097325,13.635204984912045,0.7385868408356776,0.49419153864438675,4.869669080820016,-0.2179110570243998,0.39164155739495987,Welch Two Sample t-test,two.sided,0.5706227824227507
P35221;G3XAM7;E5RGY7;E5RIB1;E5RJ41;A0A0A0MRI5;E5RHV7;E5RGY6;E5RG03;A0A0A0MTJ6;E5RFM3;E5RJL0;E5RIE0;E5RJP7;E5RGD2;E5RIT8;Q9UI47;E5RJZ2,CTNNA1,Catenin alpha-1,-0.35214667156992974,20.893108028747914,21.245254700317844,-19.087698508480603,1.227957729485464e-5,4.703268709124378,-0.4004852492260558,-0.30380809391380365,Welch Two Sample t-test,two.sided,6.247379807572885e-4
P35232;C9JW96;C9JZ20;E7ESE2;E9PCW0,PHB,Prohibitin,0.008200424251867844,21.428397174828177,21.42019675057631,0.35854973261290396,0.7346176728287883,4.984470896339316,-0.05064672678451041,0.0670475752882461,Welch Two Sample t-test,two.sided,0.7867045981690421
P35237;A0A024QZX5;A0A087X1N8;A0A2R8YD12;A0A2R8Y6A7;A0A2R8YDD0;A0A2R8Y517;A0A2R8Y5S1;A0A2R8Y6N4,SERPINB6,Serpin B6,-0.10242412854906746,19.578629887314666,19.681054015863733,-3.8594270164232243,0.021829456418274162,3.622933518179459,-0.17923256576406243,-0.025615691334072474,Welch Two Sample t-test,two.sided,0.04795311220569275
P35241;A0A2R8Y5S7;A0A2R8Y7M3;A0A2R8Y5P0;E9PQ82;E9PNV3;A0A2R8Y4H6;E9PKN5,RDX,Radixin,-0.026784748497028943,20.256596638951784,20.283381387448813,-0.38826361521248687,0.7169673197745351,4.139183639177265,-0.21580706788043266,0.16223757088637478,Welch Two Sample t-test,two.sided,0.7728532776059986
P35250;H7C5P4;A0A087WVY3;F8WC37;H7C5G4;H7C5P1;H7C5Q7;H7C5A0;H7C5S7;F8WDC9;H7C596,RFC2,Replication factor C subunit 2,0.013216374256494134,19.787062462048347,19.773846087791853,0.37564267012227454,0.7297527789075815,3.34600552885999,-0.09247921310979829,0.11891196162278656,Welch Two Sample t-test,two.sided,0.7830298683482071
P35251;A0A1W2PP02;E0CX09;D6RAD2;H0Y8U4,RFC1,Replication factor C subunit 1,-0.15139590426315763,20.547166526337822,20.69856243060098,-4.057308280505166,0.010933204982296683,4.731145355922883,-0.24897843696413896,-0.053813371562176276,Welch Two Sample t-test,two.sided,0.02882830195452726
P35269;M0QXD6;M0R0R9;M0R0Z3,GTF2F1,General transcription factor IIF subunit 1,0.09177360244023092,19.761418056725134,19.669644454284903,2.3424584853719224,0.07210368845032084,4.486352251729661,-0.012506442560249123,0.19605364744071097,Welch Two Sample t-test,two.sided,0.11920294521862625
P35270,SPR,Sepiapterin reductase,0.1335373943179512,16.786747163530382,16.65320976921243,2.4629887668243957,0.05710000477371344,4.9917654427724605,-0.005902620466271649,0.27297740910217405,Welch Two Sample t-test,two.sided,0.09925498045390921
P35527;CON__P35527;K7EQQ3,KRT9,"Keratin, type I cytoskeletal 9",-0.561903580805982,20.469515502297483,21.031419083103465,-3.472950466553123,0.017807847725696276,4.997402710013496,-0.977874086667636,-0.14593307494432808,Welch Two Sample t-test,two.sided,0.041232936009162516
P35568,IRS1,Insulin receptor substrate 1,-0.014519893708227372,13.851586043811466,13.866105937519693,-0.1481916089047221,0.8879896882571825,4.9935761462272685,-0.26648437270679354,0.23744458529033882,Welch Two Sample t-test,two.sided,0.9137790277120614
P35573,AGL,"Glycogen debranching enzyme;4-alpha-glucanotransferase;Amylo-alpha-1,6-glucosidase",-0.4382612265294341,19.307561076702363,19.745822303231797,-24.45671998854276,2.48625275895284e-5,3.810273164979052,-0.48900719495539163,-0.38751525810347665,Welch Two Sample t-test,two.sided,8.762035932761219e-4
P35579;Q5BKV1;B1AH99,MYH9,Myosin-9,-0.1041120252614256,23.515652374260164,23.61976439952159,-5.8884037559445535,0.0020732707247410297,4.952645148929219,-0.1496931363277584,-0.058530914195092786,Welch Two Sample t-test,two.sided,0.008991668576190857
P35580;E7ERA5,MYH10,Myosin-10,-0.3036026827295366,21.916893157475922,22.22049584020546,-15.32124417860105,3.896947304429883e-5,4.617414648491071,-0.35583683002718575,-0.2513685354318874,Welch Two Sample t-test,two.sided,0.0010823936262939781
P35610;B1APM4,SOAT1,Sterol O-acyltransferase 1,-0.07256186766360884,16.725045310889804,16.797607178553413,-1.0589970461930769,0.3462312953154563,4.2344167163386786,-0.25871992090696183,0.11359618557974419,Welch Two Sample t-test,two.sided,0.42509959019388577
P35612;C9J299;C9J080;A0A1C7CYY0;C9JTM0,ADD2,Beta-adducin,0.3145465320895866,16.51247181668306,16.197925284593474,8.427061852262673,0.0017907886018595923,3.5563659275440846,0.20561060218476135,0.42348246199441186,Welch Two Sample t-test,two.sided,0.008186789136002027
P35613;A0A087WUV8;A0A087X2B5;I3L192;R4GMX5;A0A2R8YDZ0;R4GN83,BSG,Basigin,-0.06876849729122014,19.711355980568488,19.780124477859708,-1.4281907993399847,0.2162688896590317,4.692302234098756,-0.19502559628989777,0.057488601707457496,Welch Two Sample t-test,two.sided,0.28778777338915
P35625,TIMP3,Metalloproteinase inhibitor 3,-0.8335765610578623,15.585893046906028,16.41946960796389,-10.500889772025207,0.0016063984588296878,3.0947852573119743,-1.0818827191476932,-0.5852704029680316,Welch Two Sample t-test,two.sided,0.007686088976371244
P35716,SOX11,Transcription factor SOX-11,0.1712125570726606,14.532641461467222,14.361428904394561,1.913850413063942,0.1417403564696356,3.3554032223388246,-0.09716617722344226,0.43959129136876346,Welch Two Sample t-test,two.sided,0.2025524387744629
P35790,CHKA,Choline kinase alpha,0.4770158457771423,12.979854346025904,12.502838500248762,3.61318724646504,0.03457405331219684,3.09654881198353,0.064181375353215,0.8898503162010696,Welch Two Sample t-test,two.sided,0.06755079566660217
P35813;E9PKB5;E9PL75;E9PJN3,PPM1A,Protein phosphatase 1A,-0.34991971339277583,18.234491204335935,18.58441091772871,-8.157381102363436,0.009529265436106854,2.3040702717660912,-0.5130022217092858,-0.18683720507626597,Welch Two Sample t-test,two.sided,0.026059380447926755
P35914;H0Y2L7;G5E9S9;B7Z4D4;B7Z212;Q8TB92,HMGCL,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",-0.3903414216060881,17.417775125741326,17.808116547347414,-8.460815310323316,0.0013780316329164426,3.772663265162202,-0.5215355569971396,-0.25914728621503663,Welch Two Sample t-test,two.sided,0.007002323530052156
P36404;V9GYD0,ARL2;ARL2-SNX15,ADP-ribosylation factor-like protein 2,-0.1920496227283337,17.69718407044507,17.889233693173402,-8.41946866746685,9.084602036298855e-4,4.167620303225456,-0.25438883251542926,-0.1297104129412381,Welch Two Sample t-test,two.sided,0.005406806764814497
